272844.158 ,46127.421 ,4180.474 ,4633.895 ,45126.684 ,1393.684 ,30728.368 ,33.909 ,25.433 ,46298.789 ,3457.333 ,46481.947 ,46429.316 
247034.053 ,58079.053 ,2644.476 ,5994.158 ,42515.632 ,1887.368 ,38769.105 ,1004.850 ,804.300 ,41050.368 ,3136.053 ,41050.263 ,40700.737 
299519.842 ,56683.632 ,3279.095 ,4911.737 ,56633.500 ,1887.368 ,32357.550 ,446.000 ,489.316 ,56945.053 ,4349.143 ,56855.000 ,55334.947 
168485.000 ,38824.316 ,1611.947 ,3845.789 ,24012.632 ,1150.211 ,26420.368 ,671.474 ,675.211 ,22953.158 ,1755.895 ,22847.895 ,22895.714 
176175.053 ,40690.211 ,4637.583 ,4382.158 ,22075.316 ,1228.200 ,29518.579 ,754.368 ,2.261 ,20336.607 ,1556.519 ,20372.321 ,20267.133 
194511.158 ,30291.737 ,3433.105 ,2463.263 ,31904.826 ,806.600 ,16231.737 ,161.895 ,50.483 ,31944.000 ,2452.833 ,32063.862 ,32689.947 
179739.842 ,8162.526 ,808.650 ,309.700 ,6774.842 ,212.263 ,2147.211 ,1051.105 ,19.947 ,7863.263 ,592.667 ,7765.286 ,6656.316 
256677.105 ,26451.600 ,4180.474 ,603.864 ,25117.263 ,725.895 ,4136.600 ,11.500 ,2.261 ,25071.741 ,1916.154 ,25055.231 ,24996.467 
187695.789 ,95358.579 ,5500.947 ,12952.105 ,98678.474 ,3413.789 ,65602.263 ,6525.773 ,5127.091 ,91275.842 ,5040.842 ,90667.842 ,89957.316 
256677.105 ,72295.263 ,3868.526 ,8836.684 ,45126.684 ,2480.947 ,49035.000 ,2966.684 ,2418.364 ,42044.286 ,3215.818 ,42062.174 ,42031.952 
272844.158 ,37126.737 ,2565.684 ,3374.950 ,22075.316 ,1086.286 ,22303.737 ,2191.526 ,203.105 ,20336.607 ,1556.519 ,20372.321 ,20267.133 
