270153.200 ,45548.059 ,4182.933 ,4576.333 ,45205.333 ,1417.533 ,31015.467 ,28.000 ,28.933 ,45096.571 ,3449.722 ,45121.762 ,45134.579 
249111.733 ,57547.933 ,2612.200 ,5981.133 ,41944.000 ,1925.375 ,39480.938 ,1013.500 ,804.300 ,41046.067 ,3138.125 ,41045.933 ,41003.667 
298073.733 ,56479.333 ,3326.067 ,4785.533 ,56251.667 ,1925.375 ,31015.467 ,491.867 ,488.933 ,55614.267 ,4240.933 ,55507.600 ,55424.267 
168443.733 ,39377.706 ,1655.333 ,3945.733 ,23442.200 ,1182.200 ,26473.533 ,675.647 ,698.467 ,22888.824 ,1750.588 ,22847.895 ,22895.714 
177865.062 ,40975.500 ,4601.562 ,4387.667 ,21956.733 ,1233.133 ,28987.533 ,748.267 ,1.600 ,21094.133 ,1613.200 ,21035.000 ,20534.267 
191706.067 ,30189.000 ,3440.000 ,2464.733 ,32461.933 ,840.333 ,16132.533 ,166.467 ,51.471 ,32040.600 ,2448.333 ,32002.000 ,31996.214 
177865.062 ,7778.333 ,851.200 ,418.933 ,10887.333 ,179.733 ,2855.333 ,1013.500 ,20.176 ,8060.000 ,611.267 ,7993.333 ,7204.867 
256808.000 ,25790.667 ,4182.933 ,645.625 ,25155.533 ,716.867 ,4365.000 ,9.500 ,1.600 ,25071.741 ,1916.154 ,25035.760 ,24985.778 
186998.000 ,94679.800 ,5621.267 ,12703.400 ,99825.933 ,3418.400 ,65523.467 ,6386.667 ,5006.684 ,91952.438 ,5081.400 ,91712.600 ,91012.600 
256808.000 ,72434.200 ,3912.000 ,8764.867 ,45205.333 ,2482.938 ,48826.600 ,2979.789 ,2494.591 ,41987.476 ,3213.182 ,42003.087 ,42022.632 
270153.200 ,36557.000 ,2550.889 ,3379.059 ,21956.733 ,1080.824 ,22191.733 ,2176.267 ,212.667 ,19973.000 ,1527.364 ,19966.500 ,19974.765 
283899.333 ,56479.333 ,1787.000 ,6389.067 ,56852.000 ,1925.375 ,36298.200 ,16655.938 ,26523.867 ,39986.000 ,3066.133 ,40021.552 ,40000.000 
177865.062 ,7778.333 ,180.600 ,63.647 ,10887.333 ,101.188 ,360.000 ,2027.000 ,69.667 ,6445.400 ,479.250 ,6360.067 ,1384.333 
249111.733 ,70336.067 ,3543.733 ,9708.824 ,38053.733 ,2354.938 ,53007.600 ,2979.789 ,40.200 ,34995.167 ,2677.273 ,35000.000 ,34954.545 
346331.158 ,22548.143 ,1990.133 ,808.800 ,6151.667 ,572.250 ,5574.200 ,9.500 ,12.933 ,6445.400 ,479.250 ,6360.067 ,5570.667 
196884.533 ,59730.278 ,4888.176 ,6600.667 ,41029.562 ,1993.312 ,41250.800 ,313.200 ,324.333 ,41046.067 ,3138.125 ,41045.933 ,41003.667 
201462.467 ,58621.312 ,2204.467 ,7647.062 ,28844.867 ,1925.375 ,44912.579 ,4107.533 ,4079.000 ,25071.741 ,1916.154 ,25035.760 ,24985.778 
196884.533 ,15483.111 ,703.000 ,645.625 ,15766.118 ,433.733 ,4365.000 ,83.812 ,77.875 ,15145.353 ,1152.706 ,15071.167 ,15839.267 
