273530.333 ,45669.000 ,4192.684 ,4559.938 ,45167.188 ,1439.562 ,30814.938 ,29.000 ,28.062 ,45083.529 ,3447.750 ,45100.444 ,45106.353 
250032.632 ,57334.500 ,2659.188 ,6077.562 ,41978.750 ,1910.500 ,39377.375 ,1016.000 ,806.588 ,41007.250 ,3138.125 ,41007.125 ,41178.438 
297651.688 ,56211.625 ,3289.688 ,4777.438 ,56185.375 ,1910.500 ,32251.125 ,489.250 ,487.312 ,57122.250 ,4234.000 ,55475.875 ,55397.750 
168341.750 ,39377.706 ,1652.875 ,3898.059 ,23872.444 ,1188.250 ,26066.062 ,675.647 ,704.625 ,22888.824 ,1750.588 ,22847.895 ,22895.714 
178196.938 ,40975.500 ,4616.950 ,4344.562 ,22048.125 ,1243.188 ,28605.562 ,750.000 ,1.895 ,20589.062 ,1574.750 ,21088.250 ,20500.875 
194313.375 ,30361.750 ,3430.294 ,2521.188 ,32391.000 ,843.188 ,16189.812 ,158.765 ,51.562 ,32069.312 ,2446.560 ,31987.000 ,31996.214 
178196.938 ,7867.188 ,883.625 ,411.500 ,11263.562 ,190.895 ,3443.000 ,1016.000 ,20.176 ,6867.562 ,500.750 ,8283.000 ,7555.722 
259320.235 ,25739.938 ,4108.235 ,655.778 ,24917.235 ,709.312 ,3443.000 ,10.000 ,1.895 ,24995.435 ,1914.680 ,25035.760 ,24984.941 
187852.765 ,95848.375 ,5590.938 ,12714.312 ,99508.875 ,3415.438 ,65631.444 ,6775.688 ,4966.750 ,91952.438 ,5070.625 ,91480.562 ,90699.312 
250032.632 ,72500.438 ,3850.438 ,8771.312 ,45167.188 ,2487.125 ,49075.000 ,2979.789 ,2494.591 ,42003.227 ,3212.000 ,42003.087 ,42006.000 
273530.333 ,37613.789 ,2536.562 ,3310.579 ,22048.125 ,1082.938 ,22510.062 ,2129.944 ,207.688 ,20589.062 ,1526.588 ,19966.500 ,19973.188 
282738.938 ,57334.500 ,1793.312 ,6274.688 ,56830.375 ,1977.500 ,37414.688 ,16060.188 ,25767.125 ,39928.875 ,3065.750 ,40011.111 ,40007.143 
178196.938 ,7867.188 ,192.000 ,58.688 ,6300.875 ,101.188 ,459.111 ,2129.944 ,70.562 ,6867.562 ,500.750 ,6431.312 ,1447.812 
250032.632 ,70300.812 ,3536.750 ,9716.562 ,37847.625 ,2354.938 ,52808.438 ,2979.789 ,40.000 ,35003.652 ,2677.000 ,35000.000 ,35000.000 
347004.909 ,23910.250 ,2034.706 ,851.900 ,6300.875 ,565.562 ,4800.000 ,10.000 ,12.812 ,5080.500 ,500.750 ,6431.312 ,5851.875 
198830.688 ,59730.278 ,4843.250 ,6523.333 ,41029.562 ,1977.500 ,41224.250 ,343.000 ,323.250 ,41007.250 ,3138.125 ,41007.125 ,41178.438 
201370.312 ,58578.722 ,2193.316 ,7636.938 ,28807.688 ,1910.500 ,44912.579 ,4307.647 ,4108.833 ,24995.435 ,1914.680 ,25035.760 ,24984.941 
196496.647 ,15531.000 ,732.000 ,655.778 ,16015.438 ,496.250 ,3443.000 ,87.312 ,78.812 ,15112.833 ,1152.706 ,15039.526 ,15664.750 
