270889.167 ,45683.333 ,4175.833 ,4646.333 ,45577.667 ,1433.875 ,30662.222 ,27.500 ,27.429 ,45462.833 ,3501.000 ,45782.125 ,45806.333 
249864.286 ,57640.500 ,2646.000 ,6022.889 ,42107.500 ,1899.000 ,39179.500 ,1010.429 ,808.000 ,40988.556 ,3146.167 ,40988.556 ,40982.833 
302359.167 ,56748.286 ,3303.500 ,4743.333 ,56495.333 ,1899.000 ,31968.833 ,498.833 ,484.909 ,55955.556 ,4284.000 ,56000.000 ,56000.000 
168019.556 ,38932.833 ,1607.667 ,3960.167 ,23662.333 ,1174.167 ,26192.143 ,696.333 ,696.750 ,22685.000 ,1735.167 ,22946.667 ,22635.000 
176905.833 ,40548.333 ,4608.714 ,4329.333 ,21660.167 ,1221.125 ,28881.667 ,753.250 ,1.000 ,20962.778 ,1603.222 ,20966.500 ,20958.125 
193400.500 ,30239.000 ,3438.333 ,2471.250 ,32160.833 ,826.667 ,16527.857 ,163.833 ,50.000 ,32000.000 ,2448.000 ,32000.000 ,32000.000 
178997.000 ,9114.667 ,827.143 ,395.000 ,8498.500 ,200.000 ,2862.333 ,1029.167 ,22.571 ,7783.333 ,595.167 ,7783.333 ,6985.667 
260440.667 ,26043.429 ,4134.333 ,609.500 ,25072.000 ,708.167 ,4239.125 ,3.500 ,1.000 ,24957.333 ,1912.000 ,25000.000 ,25000.000 
187461.429 ,95313.667 ,5607.667 ,12847.833 ,95056.000 ,3409.833 ,65287.333 ,6516.714 ,4985.909 ,89000.333 ,5049.429 ,89823.125 ,89714.286 
252860.333 ,72773.000 ,3902.667 ,8702.500 ,44705.500 ,2497.000 ,49005.750 ,2878.667 ,2435.333 ,42000.000 ,3213.000 ,42000.000 ,42000.000 
270889.167 ,36675.500 ,2551.833 ,3290.167 ,22310.167 ,1094.714 ,22193.333 ,2196.500 ,201.333 ,20126.667 ,1530.000 ,20000.000 ,20000.000 
281007.333 ,56748.286 ,1811.000 ,6374.667 ,56762.429 ,1946.500 ,36717.500 ,16946.667 ,20676.500 ,40000.000 ,3075.333 ,40000.000 ,40000.000 
178997.000 ,6968.000 ,270.167 ,24.667 ,8498.500 ,123.286 ,166.111 ,2075.333 ,71.000 ,6756.500 ,520.167 ,6856.333 ,1964.444 
249864.286 ,70046.333 ,3531.500 ,9764.571 ,38072.500 ,2315.000 ,52513.500 ,3036.667 ,39.875 ,35000.000 ,2677.000 ,35000.000 ,35000.000 
345648.833 ,23324.000 ,2024.667 ,794.167 ,6735.667 ,568.833 ,5405.444 ,9.500 ,12.000 ,6080.250 ,466.125 ,6095.375 ,6062.375 
197544.500 ,59527.000 ,4847.429 ,6523.667 ,41319.000 ,1973.000 ,41027.500 ,327.000 ,323.500 ,41132.333 ,3133.300 ,40988.556 ,41132.000 
200055.500 ,58350.286 ,2188.667 ,7636.286 ,29139.143 ,1919.000 ,44745.833 ,4183.167 ,4369.571 ,25000.000 ,1912.000 ,25000.000 ,24957.333 
196806.833 ,15579.833 ,686.286 ,654.833 ,15215.167 ,449.500 ,4239.125 ,77.500 ,79.889 ,15180.167 ,1160.667 ,15180.167 ,15201.000 
281007.333 ,40101.167 ,1311.333 ,5464.667 ,40048.571 ,1356.625 ,30248.667 ,48.167 ,50.000 ,40000.000 ,3060.000 ,40000.000 ,40000.000 
243364.833 ,14616.500 ,2740.333 ,24.667 ,20519.000 ,330.500 ,166.111 ,11836.667 ,2265.333 ,8575.833 ,652.000 ,8575.833 ,8542.500 
276989.333 ,96392.444 ,2790.833 ,15545.375 ,37655.667 ,3254.778 ,73448.667 ,555.600 ,507.500 ,36958.222 ,2827.455 ,36947.636 ,36966.556 
265915.500 ,51249.625 ,1053.167 ,5223.667 ,36431.375 ,1686.167 ,34971.667 ,421.625 ,420.889 ,36057.143 ,2756.727 ,35837.833 ,35921.167 
247401.333 ,61424.167 ,3185.333 ,8378.000 ,38072.500 ,1999.000 ,47524.000 ,219.667 ,219.333 ,38000.000 ,2907.000 ,38000.000 ,37920.000 
185000.333 ,42433.250 ,3878.167 ,2217.000 ,42514.375 ,1339.571 ,14854.167 ,3.500 ,4.571 ,42155.000 ,3224.667 ,42238.333 ,42155.000 
198461.333 ,57086.500 ,3211.500 ,5600.556 ,35891.500 ,1919.000 ,37375.429 ,846.750 ,46.167 ,35000.000 ,2677.000 ,35000.000 ,35000.000 
186491.167 ,46828.333 ,3264.714 ,4101.500 ,27949.000 ,1499.571 ,29347.857 ,3.500 ,3.167 ,28000.000 ,2142.000 ,28000.000 ,28000.000 
170919.833 ,23324.000 ,1727.333 ,1553.333 ,22001.500 ,621.333 ,10086.167 ,16147.167 ,144.500 ,6080.250 ,652.000 ,3948.167 ,4109.333 
154137.000 ,62804.714 ,4485.667 ,6624.333 ,62590.667 ,2137.125 ,41270.000 ,498.833 ,400.000 ,62000.000 ,4656.000 ,62166.667 ,62010.000 
54030.500 ,72343.429 ,3616.167 ,8036.000 ,65132.500 ,2523.333 ,46236.250 ,54.833 ,58.833 ,65000.000 ,4698.833 ,64980.500 ,65000.000 
272989.667 ,65077.167 ,4211.667 ,7214.833 ,35032.500 ,2073.000 ,43473.000 ,103.000 ,100.000 ,35014.000 ,2677.000 ,35000.000 ,32000.000 
270889.167 ,72568.167 ,3761.333 ,8036.000 ,61039.333 ,2523.333 ,46236.250 ,1498.857 ,1500.000 ,59180.714 ,4529.167 ,59123.571 ,59180.714 
214652.556 ,32123.333 ,3059.833 ,2354.333 ,32781.000 ,913.167 ,15786.625 ,879.500 ,12.000 ,32000.000 ,2440.833 ,32000.000 ,31943.667 
227960.143 ,65077.167 ,2905.143 ,7065.750 ,33121.857 ,2234.125 ,43063.667 ,163.833 ,161.714 ,33000.000 ,2524.000 ,33000.000 ,33000.000 
